"region";"civilstånd";"ålder";"kön";"2014"
"18 Örebro län";"ogifta";"75-79 år";"män";389
"18 Örebro län";"ogifta";"75-79 år";"kvinnor";288
"18 Örebro län";"ogifta";"80-84 år";"män";218
"18 Örebro län";"ogifta";"80-84 år";"kvinnor";186
"18 Örebro län";"ogifta";"85-89 år";"män";103
"18 Örebro län";"ogifta";"85-89 år";"kvinnor";154
"18 Örebro län";"ogifta";"90-94 år";"män";40
"18 Örebro län";"ogifta";"90-94 år";"kvinnor";69
"18 Örebro län";"ogifta";"95-99 år";"män";7
"18 Örebro län";"ogifta";"95-99 år";"kvinnor";31
"18 Örebro län";"ogifta";"100+ år";"män";0
"18 Örebro län";"ogifta";"100+ år";"kvinnor";6
"18 Örebro län";"gifta";"0-4 år";"män";0
"18 Örebro län";"gifta";"0-4 år";"kvinnor";0
"18 Örebro län";"gifta";"5-9 år";"män";0
"18 Örebro län";"gifta";"5-9 år";"kvinnor";0
"18 Örebro län";"gifta";"10-14 år";"män";0
"18 Örebro län";"gifta";"10-14 år";"kvinnor";0
"18 Örebro län";"gifta";"15-19 år";"män";8
"18 Örebro län";"gifta";"15-19 år";"kvinnor";26
"18 Örebro län";"gifta";"20-24 år";"män";219
"18 Örebro län";"gifta";"20-24 år";"kvinnor";554
"18 Örebro län";"gifta";"25-29 år";"män";1200
"18 Örebro län";"gifta";"25-29 år";"kvinnor";1904
"18 Örebro län";"gifta";"30-34 år";"män";2574
"18 Örebro län";"gifta";"30-34 år";"kvinnor";3190
"18 Örebro län";"gifta";"35-39 år";"män";3457
"18 Örebro län";"gifta";"35-39 år";"kvinnor";3922
"18 Örebro län";"gifta";"40-44 år";"män";4453
"18 Örebro län";"gifta";"40-44 år";"kvinnor";4698
"18 Örebro län";"gifta";"45-49 år";"män";4716
"18 Örebro län";"gifta";"45-49 år";"kvinnor";4671
"18 Örebro län";"gifta";"50-54 år";"män";4461
"18 Örebro län";"gifta";"50-54 år";"kvinnor";4409
"18 Örebro län";"gifta";"55-59 år";"män";4351
"18 Örebro län";"gifta";"55-59 år";"kvinnor";4617
"18 Örebro län";"gifta";"60-64 år";"män";4884
"18 Örebro län";"gifta";"60-64 år";"kvinnor";4983
"18 Örebro län";"gifta";"65-69 år";"män";5750
"18 Örebro län";"gifta";"65-69 år";"kvinnor";5617
"18 Örebro län";"gifta";"70-74 år";"män";4945
"18 Örebro län";"gifta";"70-74 år";"kvinnor";4242
"18 Örebro län";"gifta";"75-79 år";"män";3175
"18 Örebro län";"gifta";"75-79 år";"kvinnor";2455
"18 Örebro län";"gifta";"80-84 år";"män";1933
"18 Örebro län";"gifta";"80-84 år";"kvinnor";1417
"18 Örebro län";"gifta";"85-89 år";"män";1020
"18 Örebro län";"gifta";"85-89 år";"kvinnor";578
"18 Örebro län";"gifta";"90-94 år";"män";311
"18 Örebro län";"gifta";"90-94 år";"kvinnor";121
"18 Örebro län";"gifta";"95-99 år";"män";35
"18 Örebro län";"gifta";"95-99 år";"kvinnor";8
"18 Örebro län";"gifta";"100+ år";"män";2
"18 Örebro län";"gifta";"100+ år";"kvinnor";1
"18 Örebro län";"skilda";"0-4 år";"män";0
"18 Örebro län";"skilda";"0-4 år";"kvinnor";0
"18 Örebro län";"skilda";"5-9 år";"män";0
"18 Örebro län";"skilda";"5-9 år";"kvinnor";0
"18 Örebro län";"skilda";"10-14 år";"män";0
"18 Örebro län";"skilda";"10-14 år";"kvinnor";0
"18 Örebro län";"skilda";"15-19 år";"män";0
"18 Örebro län";"skilda";"15-19 år";"kvinnor";1
"18 Örebro län";"skilda";"20-24 år";"män";32
"18 Örebro län";"skilda";"20-24 år";"kvinnor";62
"18 Örebro län";"skilda";"25-29 år";"män";150
"18 Örebro län";"skilda";"25-29 år";"kvinnor";248
"18 Örebro län";"skilda";"30-34 år";"män";333
"18 Örebro län";"skilda";"30-34 år";"kvinnor";514
"18 Örebro län";"skilda";"35-39 år";"män";554
"18 Örebro län";"skilda";"35-39 år";"kvinnor";744
"18 Örebro län";"skilda";"40-44 år";"män";956
"18 Örebro län";"skilda";"40-44 år";"kvinnor";1318
"18 Örebro län";"skilda";"45-49 år";"män";1337
"18 Örebro län";"skilda";"45-49 år";"kvinnor";1725
"18 Örebro län";"skilda";"50-54 år";"män";1599
"18 Örebro län";"skilda";"50-54 år";"kvinnor";1867
"18 Örebro län";"skilda";"55-59 år";"män";1583
"18 Örebro län";"skilda";"55-59 år";"kvinnor";1803
"18 Örebro län";"skilda";"60-64 år";"män";1650
"18 Örebro län";"skilda";"60-64 år";"kvinnor";1798
"18 Örebro län";"skilda";"65-69 år";"män";1762
"18 Örebro län";"skilda";"65-69 år";"kvinnor";2042
"18 Örebro län";"skilda";"70-74 år";"män";1409
"18 Örebro län";"skilda";"70-74 år";"kvinnor";1705
"18 Örebro län";"skilda";"75-79 år";"män";805
"18 Örebro län";"skilda";"75-79 år";"kvinnor";909
"18 Örebro län";"skilda";"80-84 år";"män";414
"18 Örebro län";"skilda";"80-84 år";"kvinnor";568
"18 Örebro län";"skilda";"85-89 år";"män";164
"18 Örebro län";"skilda";"85-89 år";"kvinnor";339
"18 Örebro län";"skilda";"90-94 år";"män";43
"18 Örebro län";"skilda";"90-94 år";"kvinnor";129
"18 Örebro län";"skilda";"95-99 år";"män";6
"18 Örebro län";"skilda";"95-99 år";"kvinnor";23
"18 Örebro län";"skilda";"100+ år";"män";1
"18 Örebro län";"skilda";"100+ år";"kvinnor";2
"18 Örebro län";"änkor/änklingar";"0-4 år";"män";0
"18 Örebro län";"änkor/änklingar";"0-4 år";"kvinnor";0
"18 Örebro län";"änkor/änklingar";"5-9 år";"män";0
"18 Örebro län";"änkor/änklingar";"5-9 år";"kvinnor";0
"18 Örebro län";"änkor/änklingar";"10-14 år";"män";0
"18 Örebro län";"änkor/änklingar";"10-14 år";"kvinnor";0
"18 Örebro län";"änkor/änklingar";"15-19 år";"män";0
"18 Örebro län";"änkor/änklingar";"15-19 år";"kvinnor";0
"18 Örebro län";"änkor/änklingar";"20-24 år";"män";1
"18 Örebro län";"änkor/änklingar";"20-24 år";"kvinnor";2
"18 Örebro län";"änkor/änklingar";"25-29 år";"män";2
"18 Örebro län";"änkor/änklingar";"25-29 år";"kvinnor";6
"18 Örebro län";"änkor/änklingar";"30-34 år";"män";2
"18 Örebro län";"änkor/änklingar";"30-34 år";"kvinnor";21
"18 Örebro län";"änkor/änklingar";"35-39 år";"män";12
"18 Örebro län";"änkor/änklingar";"35-39 år";"kvinnor";36
"18 Örebro län";"änkor/änklingar";"40-44 år";"män";13
"18 Örebro län";"änkor/änklingar";"40-44 år";"kvinnor";49
"18 Örebro län";"änkor/änklingar";"45-49 år";"män";28
"18 Örebro län";"änkor/änklingar";"45-49 år";"kvinnor";90
"18 Örebro län";"änkor/änklingar";"50-54 år";"män";41
"18 Örebro län";"änkor/änklingar";"50-54 år";"kvinnor";142
"18 Örebro län";"änkor/änklingar";"55-59 år";"män";100
"18 Örebro län";"änkor/änklingar";"55-59 år";"kvinnor";279
"18 Örebro län";"änkor/änklingar";"60-64 år";"män";182
"18 Örebro län";"änkor/änklingar";"60-64 år";"kvinnor";478
"18 Örebro län";"änkor/änklingar";"65-69 år";"män";287
"18 Örebro län";"änkor/änklingar";"65-69 år";"kvinnor";959
"18 Örebro län";"änkor/änklingar";"70-74 år";"män";494
"18 Örebro län";"änkor/änklingar";"70-74 år";"kvinnor";1417
"18 Örebro län";"änkor/änklingar";"75-79 år";"män";521
"18 Örebro län";"änkor/änklingar";"75-79 år";"kvinnor";1697
"18 Örebro län";"änkor/änklingar";"80-84 år";"män";542
"18 Örebro län";"änkor/änklingar";"80-84 år";"kvinnor";2115
"18 Örebro län";"änkor/änklingar";"85-89 år";"män";524
"18 Örebro län";"änkor/änklingar";"85-89 år";"kvinnor";2196
"18 Örebro län";"änkor/änklingar";"90-94 år";"män";343
"18 Örebro län";"änkor/änklingar";"90-94 år";"kvinnor";1432
"18 Örebro län";"änkor/änklingar";"95-99 år";"män";90
"18 Örebro län";"änkor/änklingar";"95-99 år";"kvinnor";346
"18 Örebro län";"änkor/änklingar";"100+ år";"män";4
"18 Örebro län";"änkor/änklingar";"100+ år";"kvinnor";42
"19 Västmanlands län";"ogifta";"0-4 år";"män";7782
"19 Västmanlands län";"ogifta";"0-4 år";"kvinnor";7289
"19 Västmanlands län";"ogifta";"5-9 år";"män";7582
"19 Västmanlands län";"ogifta";"5-9 år";"kvinnor";7146
"19 Västmanlands län";"ogifta";"10-14 år";"män";7196
"19 Västmanlands län";"ogifta";"10-14 år";"kvinnor";6896
"19 Västmanlands län";"ogifta";"15-19 år";"män";7477
"19 Västmanlands län";"ogifta";"15-19 år";"kvinnor";6956
"19 Västmanlands län";"ogifta";"20-24 år";"män";8890
"19 Västmanlands län";"ogifta";"20-24 år";"kvinnor";7898
"19 Västmanlands län";"ogifta";"25-29 år";"män";7093
"19 Västmanlands län";"ogifta";"25-29 år";"kvinnor";5794
"19 Västmanlands län";"ogifta";"30-34 år";"män";4832
"19 Västmanlands län";"ogifta";"30-34 år";"kvinnor";3646
"19 Västmanlands län";"ogifta";"35-39 år";"män";3783
"19 Västmanlands län";"ogifta";"35-39 år";"kvinnor";2748
"19 Västmanlands län";"ogifta";"40-44 år";"män";3357
"19 Västmanlands län";"ogifta";"40-44 år";"kvinnor";2606
"19 Västmanlands län";"ogifta";"45-49 år";"män";3505
"19 Västmanlands län";"ogifta";"45-49 år";"kvinnor";2662
"19 Västmanlands län";"ogifta";"50-54 år";"män";2854
"19 Västmanlands län";"ogifta";"50-54 år";"kvinnor";2138
"19 Västmanlands län";"ogifta";"55-59 år";"män";2219
"19 Västmanlands län";"ogifta";"55-59 år";"kvinnor";1547
"19 Västmanlands län";"ogifta";"60-64 år";"män";1772
"19 Västmanlands län";"ogifta";"60-64 år";"kvinnor";1127
"19 Västmanlands län";"ogifta";"65-69 år";"män";1338
"19 Västmanlands län";"ogifta";"65-69 år";"kvinnor";864
"19 Västmanlands län";"ogifta";"70-74 år";"män";710
"19 Västmanlands län";"ogifta";"70-74 år";"kvinnor";475
"19 Västmanlands län";"ogifta";"75-79 år";"män";351
"19 Västmanlands län";"ogifta";"75-79 år";"kvinnor";248
"19 Västmanlands län";"ogifta";"80-84 år";"män";187
"19 Västmanlands län";"ogifta";"80-84 år";"kvinnor";149
"19 Västmanlands län";"ogifta";"85-89 år";"män";91
"19 Västmanlands län";"ogifta";"85-89 år";"kvinnor";98
"19 Västmanlands län";"ogifta";"90-94 år";"män";32
"19 Västmanlands län";"ogifta";"90-94 år";"kvinnor";52
"19 Västmanlands län";"ogifta";"95-99 år";"män";1
"19 Västmanlands län";"ogifta";"95-99 år";"kvinnor";16
"19 Västmanlands län";"ogifta";"100+ år";"män";1
"19 Västmanlands län";"ogifta";"100+ år";"kvinnor";0
"19 Västmanlands län";"gifta";"0-4 år";"män";0
"19 Västmanlands län";"gifta";"0-4 år";"kvinnor";0
"19 Västmanlands län";"gifta";"5-9 år";"män";0
"19 Västmanlands län";"gifta";"5-9 år";"kvinnor";0
"19 Västmanlands län";"gifta";"10-14 år";"män";0
"19 Västmanlands län";"gifta";"10-14 år";"kvinnor";0
"19 Västmanlands län";"gifta";"15-19 år";"män";6
"19 Västmanlands län";"gifta";"15-19 år";"kvinnor";28
"19 Västmanlands län";"gifta";"20-24 år";"män";233
"19 Västmanlands län";"gifta";"20-24 år";"kvinnor";552
"19 Västmanlands län";"gifta";"25-29 år";"män";1149
"19 Västmanlands län";"gifta";"25-29 år";"kvinnor";1866
"19 Västmanlands län";"gifta";"30-34 år";"män";2380
"19 Västmanlands län";"gifta";"30-34 år";"kvinnor";2973
"19 Västmanlands län";"gifta";"35-39 år";"män";3292
"19 Västmanlands län";"gifta";"35-39 år";"kvinnor";3739
"19 Västmanlands län";"gifta";"40-44 år";"män";4163
"19 Västmanlands län";"gifta";"40-44 år";"kvinnor";4326
"19 Västmanlands län";"gifta";"45-49 år";"män";4656
"19 Västmanlands län";"gifta";"45-49 år";"kvinnor";4575
"19 Västmanlands län";"gifta";"50-54 år";"män";4238
"19 Västmanlands län";"gifta";"50-54 år";"kvinnor";4252
"19 Västmanlands län";"gifta";"55-59 år";"män";4097
"19 Västmanlands län";"gifta";"55-59 år";"kvinnor";4057
"19 Västmanlands län";"gifta";"60-64 år";"män";4350
"19 Västmanlands län";"gifta";"60-64 år";"kvinnor";4551
"19 Västmanlands län";"gifta";"65-69 år";"män";5438
"19 Västmanlands län";"gifta";"65-69 år";"kvinnor";5225
"19 Västmanlands län";"gifta";"70-74 år";"män";4487
"19 Västmanlands län";"gifta";"70-74 år";"kvinnor";3997
"19 Västmanlands län";"gifta";"75-79 år";"män";3160
"19 Västmanlands län";"gifta";"75-79 år";"kvinnor";2525
"19 Västmanlands län";"gifta";"80-84 år";"män";1919
"19 Västmanlands län";"gifta";"80-84 år";"kvinnor";1385
"19 Västmanlands län";"gifta";"85-89 år";"män";1038
"19 Västmanlands län";"gifta";"85-89 år";"kvinnor";602
"19 Västmanlands län";"gifta";"90-94 år";"män";305
"19 Västmanlands län";"gifta";"90-94 år";"kvinnor";108
"19 Västmanlands län";"gifta";"95-99 år";"män";31
"19 Västmanlands län";"gifta";"95-99 år";"kvinnor";9
"19 Västmanlands län";"gifta";"100+ år";"män";2
"19 Västmanlands län";"gifta";"100+ år";"kvinnor";1
"19 Västmanlands län";"skilda";"0-4 år";"män";0
"19 Västmanlands län";"skilda";"0-4 år";"kvinnor";0
"19 Västmanlands län";"skilda";"5-9 år";"män";0
"19 Västmanlands län";"skilda";"5-9 år";"kvinnor";0
"19 Västmanlands län";"skilda";"10-14 år";"män";0
"19 Västmanlands län";"skilda";"10-14 år";"kvinnor";0
"19 Västmanlands län";"skilda";"15-19 år";"män";0
"19 Västmanlands län";"skilda";"15-19 år";"kvinnor";0
"19 Västmanlands län";"skilda";"20-24 år";"män";35
"19 Västmanlands län";"skilda";"20-24 år";"kvinnor";61
"19 Västmanlands län";"skilda";"25-29 år";"män";140
"19 Västmanlands län";"skilda";"25-29 år";"kvinnor";309
"19 Västmanlands län";"skilda";"30-34 år";"män";371
"19 Västmanlands län";"skilda";"30-34 år";"kvinnor";499
"19 Västmanlands län";"skilda";"35-39 år";"män";551
"19 Västmanlands län";"skilda";"35-39 år";"kvinnor";795
"19 Västmanlands län";"skilda";"40-44 år";"män";850
"19 Västmanlands län";"skilda";"40-44 år";"kvinnor";1191
"19 Västmanlands län";"skilda";"45-49 år";"män";1350
"19 Västmanlands län";"skilda";"45-49 år";"kvinnor";1649
"19 Västmanlands län";"skilda";"50-54 år";"män";1623
"19 Västmanlands län";"skilda";"50-54 år";"kvinnor";1890
"19 Västmanlands län";"skilda";"55-59 år";"män";1532
"19 Västmanlands län";"skilda";"55-59 år";"kvinnor";1705
"19 Västmanlands län";"skilda";"60-64 år";"män";1456
"19 Västmanlands län";"skilda";"60-64 år";"kvinnor";1653
"19 Västmanlands län";"skilda";"65-69 år";"män";1541
"19 Västmanlands län";"skilda";"65-69 år";"kvinnor";1928
"19 Västmanlands län";"skilda";"70-74 år";"män";1180
"19 Västmanlands län";"skilda";"70-74 år";"kvinnor";1530
"19 Västmanlands län";"skilda";"75-79 år";"män";766
"19 Västmanlands län";"skilda";"75-79 år";"kvinnor";967
"19 Västmanlands län";"skilda";"80-84 år";"män";405
"19 Västmanlands län";"skilda";"80-84 år";"kvinnor";616
"19 Västmanlands län";"skilda";"85-89 år";"män";162
"19 Västmanlands län";"skilda";"85-89 år";"kvinnor";296
"19 Västmanlands län";"skilda";"90-94 år";"män";46
"19 Västmanlands län";"skilda";"90-94 år";"kvinnor";141
"19 Västmanlands län";"skilda";"95-99 år";"män";9
"19 Västmanlands län";"skilda";"95-99 år";"kvinnor";17
"19 Västmanlands län";"skilda";"100+ år";"män";0
"19 Västmanlands län";"skilda";"100+ år";"kvinnor";2
"19 Västmanlands län";"änkor/änklingar";"0-4 år";"män";0
"19 Västmanlands län";"änkor/änklingar";"0-4 år";"kvinnor";0
"19 Västmanlands län";"änkor/änklingar";"5-9 år";"män";0
"19 Västmanlands län";"änkor/änklingar";"5-9 år";"kvinnor";0
"19 Västmanlands län";"änkor/änklingar";"10-14 år";"män";0
"19 Västmanlands län";"änkor/änklingar";"10-14 år";"kvinnor";0
"19 Västmanlands län";"änkor/änklingar";"15-19 år";"män";0
"19 Västmanlands län";"änkor/änklingar";"15-19 år";"kvinnor";0
"19 Västmanlands län";"änkor/änklingar";"20-24 år";"män";1
"19 Västmanlands län";"änkor/änklingar";"20-24 år";"kvinnor";1
"19 Västmanlands län";"änkor/änklingar";"25-29 år";"män";0
"19 Västmanlands län";"änkor/änklingar";"25-29 år";"kvinnor";4
"19 Västmanlands län";"änkor/änklingar";"30-34 år";"män";4
"19 Västmanlands län";"änkor/änklingar";"30-34 år";"kvinnor";26
"19 Västmanlands län";"änkor/änklingar";"35-39 år";"män";4
"19 Västmanlands län";"änkor/änklingar";"35-39 år";"kvinnor";31
"19 Västmanlands län";"änkor/änklingar";"40-44 år";"män";10
"19 Västmanlands län";"änkor/änklingar";"40-44 år";"kvinnor";59
"19 Västmanlands län";"änkor/änklingar";"45-49 år";"män";29
"19 Västmanlands län";"änkor/änklingar";"45-49 år";"kvinnor";97
"19 Västmanlands län";"änkor/änklingar";"50-54 år";"män";46
"19 Västmanlands län";"änkor/änklingar";"50-54 år";"kvinnor";123
"19 Västmanlands län";"änkor/änklingar";"55-59 år";"män";64
"19 Västmanlands län";"änkor/änklingar";"55-59 år";"kvinnor";236
"19 Västmanlands län";"änkor/änklingar";"60-64 år";"män";147
"19 Västmanlands län";"änkor/änklingar";"60-64 år";"kvinnor";438
"19 Västmanlands län";"änkor/änklingar";"65-69 år";"män";279
"19 Västmanlands län";"änkor/änklingar";"65-69 år";"kvinnor";846
"19 Västmanlands län";"änkor/änklingar";"70-74 år";"män";441
"19 Västmanlands län";"änkor/änklingar";"70-74 år";"kvinnor";1272
"19 Västmanlands län";"änkor/änklingar";"75-79 år";"män";522
"19 Västmanlands län";"änkor/änklingar";"75-79 år";"kvinnor";1606
"19 Västmanlands län";"änkor/änklingar";"80-84 år";"män";556
"19 Västmanlands län";"änkor/änklingar";"80-84 år";"kvinnor";1916
"19 Västmanlands län";"änkor/änklingar";"85-89 år";"män";547
"19 Västmanlands län";"änkor/änklingar";"85-89 år";"kvinnor";2006
"19 Västmanlands län";"änkor/änklingar";"90-94 år";"män";331
"19 Västmanlands län";"änkor/änklingar";"90-94 år";"kvinnor";1267
"19 Västmanlands län";"änkor/änklingar";"95-99 år";"män";54
"19 Västmanlands län";"änkor/änklingar";"95-99 år";"kvinnor";297
"19 Västmanlands län";"änkor/änklingar";"100+ år";"män";7
"19 Västmanlands län";"änkor/änklingar";"100+ år";"kvinnor";47
"20 Dalarnas län";"ogifta";"0-4 år";"män";7628
"20 Dalarnas län";"ogifta";"0-4 år";"kvinnor";7200
"20 Dalarnas län";"ogifta";"5-9 år";"män";7770
"20 Dalarnas län";"ogifta";"5-9 år";"kvinnor";7553
"20 Dalarnas län";"ogifta";"10-14 år";"män";7557
"20 Dalarnas län";"ogifta";"10-14 år";"kvinnor";7182
"20 Dalarnas län";"ogifta";"15-19 år";"män";8094
"20 Dalarnas län";"ogifta";"15-19 år";"kvinnor";7173
